CRUISE,HAUL_NO,VESSEL,HAUL_DATE,YEAR,MONTH,CTD_INDEX,STATION,DEPTH_STRATA,SWEEP,BOTTOM_DEPTH,PROBLEM,STANDARD_STATION
9206,20,DSJ,1992-05-13 00:00:00.000,1992,5,39,124,2,1,128,0,1
9206,22,DSJ,1992-05-14 00:00:00.000,1992,5,40,125,2,1,457,0,1
9206,24,DSJ,1992-05-14 00:00:00.000,1992,5,41,126,2,1,402,0,1
9206,26,DSJ,1992-05-14 00:00:00.000,1992,5,53,130,1,1,45,0,1
9206,27,DSJ,1992-05-14 00:00:00.000,1992,5,54,131,2,1,82,0,1
9206,28,DSJ,1992-05-14 00:00:00.000,1992,5,55,132,2,1,95,0,1
9206,30,DSJ,1992-05-15 00:00:00.000,1992,5,56,133,2,1,164,0,1
9206,32,DSJ,1992-05-15 00:00:00.000,1992,5,57,134,2,1,548,0,1
9206,34,DSJ,1992-05-15 00:00:00.000,1992,5,68,152,2,1,118,0,1
9206,35,DSJ,1992-05-15 00:00:00.000,1992,5,69,154,2,1,1243,0,1
9206,36,DSJ,1992-05-16 00:00:00.000,1992,5,70,156,2,1,91,0,1
9206,37,DSJ,1992-05-16 00:00:00.000,1992,5,71,160,2,1,91,0,1
9206,38,DSJ,1992-05-16 00:00:00.000,1992,5,72,162,2,1,1097,0,1
9206,41,DSJ,1992-05-16 00:00:00.000,1992,5,83,166,2,1,73,0,1
9206,42,DSJ,1992-05-16 00:00:00.000,1992,5,84,167,2,1,91,0,1
9206,43,DSJ,1992-05-17 00:00:00.000,1992,5,85,168,2,1,128,0,1
9206,44,DSJ,1992-05-17 00:00:00.000,1992,5,86,170,2,1,182,0,1
9206,48,DSJ,1992-05-17 00:00:00.000,1992,5,93,141,1,1,40,0,1
9206,49,DSJ,1992-05-17 00:00:00.000,1992,5,94,139,1,1,54,3,0
9206,50,DSJ,1992-05-18 00:00:00.000,1992,5,95,138,1,1,54,0,1
9206,60,DSJ,1992-05-19 00:00:00.000,1992,5,120,110,2,2,2322,0,1
9206,62,DSJ,1992-05-20 00:00:00.000,1992,5,121,109,2,2,530,0,1
9206,63,DSJ,1992-05-20 00:00:00.000,1992,5,122,113,2,2,914,0,1
9206,64,DSJ,1992-05-20 00:00:00.000,1992,5,123,117,2,2,1920,0,1
9206,65,DSJ,1992-05-20 00:00:00.000,1992,5,124,118,2,2,914,0,1
9206,67,DSJ,1992-05-20 00:00:00.000,1992,5,129,112,2,2,73,0,1
9206,68,DSJ,1992-05-20 00:00:00.000,1992,5,130,111,1,2,54,0,1
9206,69,DSJ,1992-05-20 00:00:00.000,1992,5,131,115,2,2,91,0,1
9206,70,DSJ,1992-05-21 00:00:00.000,1992,5,132,116,2,2,237,0,1
9206,71,DSJ,1992-05-21 00:00:00.000,1992,5,133,114,2,2,73,0,1
9206,72,DSJ,1992-05-21 00:00:00.000,1992,5,134,119,2,2,91,0,1
9206,74,DSJ,1992-05-21 00:00:00.000,1992,5,145,122,1,2,42,0,1
9206,75,DSJ,1992-05-21 00:00:00.000,1992,5,146,123,2,2,82,0,1
9206,76,DSJ,1992-05-22 00:00:00.000,1992,5,147,124,2,2,128,0,1
9206,78,DSJ,1992-05-22 00:00:00.000,1992,5,148,125,2,2,457,0,1
9206,80,DSJ,1992-05-22 00:00:00.000,1992,5,149,126,2,2,402,0,1
9206,82,DSJ,1992-05-22 00:00:00.000,1992,5,160,130,1,2,45,0,1
9206,83,DSJ,1992-05-22 00:00:00.000,1992,5,161,131,2,2,82,0,1
9206,84,DSJ,1992-05-22 00:00:00.000,1992,5,162,132,2,2,95,0,1
9206,86,DSJ,1992-05-23 00:00:00.000,1992,5,163,133,2,2,164,0,1
9206,88,DSJ,1992-05-23 00:00:00.000,1992,5,164,134,2,2,548,0,1
9206,90,DSJ,1992-05-23 00:00:00.000,1992,5,174,152,2,2,118,0,1
9206,91,DSJ,1992-05-23 00:00:00.000,1992,5,175,154,2,2,1243,0,1
9206,92,DSJ,1992-05-24 00:00:00.000,1992,5,176,156,2,2,78,0,1
9206,93,DSJ,1992-05-24 00:00:00.000,1992,5,177,160,2,2,100,0,1
9206,94,DSJ,1992-05-24 00:00:00.000,1992,5,178,162,2,2,1463,0,1
9206,97,DSJ,1992-05-24 00:00:00.000,1992,5,191,167,2,2,91,3,0
9206,98,DSJ,1992-05-25 00:00:00.000,1992,5,192,168,2,2,128,0,1
9206,100,DSJ,1992-05-25 00:00:00.000,1992,5,199,141,1,2,40,3,0
9206,101,DSJ,1992-05-26 00:00:00.000,1992,5,200,138,1,2,54,3,0
9206,106,DSJ,1992-05-27 00:00:00.000,1992,5,216,117,2,2,1920,1,0
9206,128,DSJ,1992-05-30 00:00:00.000,1992,5,252,166,2,2,73,3,0
9206,129,DSJ,1992-05-31 00:00:00.000,1992,5,253,139,1,2,54,3,0
9206,130,DSJ,1992-05-31 00:00:00.000,1992,5,254,138,1,2,54,3,0
9206,131,DSJ,1992-06-02 00:00:00.000,1992,6,255,NULL,2,3,109,1,0
9206,148,DSJ,1992-06-04 00:00:00.000,1992,6,288,119,2,3,91,0,1
9206,149,DSJ,1992-06-04 00:00:00.000,1992,6,289,114,2,3,76,0,1
9206,150,DSJ,1992-06-05 00:00:00.000,1992,6,290,116,2,3,237,0,1
9206,151,DSJ,1992-06-05 00:00:00.000,1992,6,291,115,2,3,91,0,1
9206,152,DSJ,1992-06-05 00:00:00.000,1992,6,292,111,1,3,36,1,0
9206,153,DSJ,1992-06-05 00:00:00.000,1992,6,293,112,2,3,73,0,1
9206,156,DSJ,1992-06-05 00:00:00.000,1992,6,305,110,2,3,2322,0,1
9206,157,DSJ,1992-06-05 00:00:00.000,1992,6,306,109,2,3,647,2,1
9206,158,DSJ,1992-06-06 00:00:00.000,1992,6,307,113,2,3,914,0,1
9206,159,DSJ,1992-06-06 00:00:00.000,1992,6,308,117,2,3,1920,0,1
9206,160,DSJ,1992-06-06 00:00:00.000,1992,6,309,118,2,3,914,0,1
9206,163,DSJ,1992-06-06 00:00:00.000,1992,6,320,122,1,3,49,0,1
9206,164,DSJ,1992-06-06 00:00:00.000,1992,6,321,123,2,3,85,0,1
9206,165,DSJ,1992-06-07 00:00:00.000,1992,6,322,124,2,3,128,0,1
9206,167,DSJ,1992-06-07 00:00:00.000,1992,6,323,125,2,3,457,0,1
9206,169,DSJ,1992-06-07 00:00:00.000,1992,6,324,126,2,3,402,0,1
9206,177,DSJ,1992-06-08 00:00:00.000,1992,6,344,130,1,3,45,0,1
9206,178,DSJ,1992-06-08 00:00:00.000,1992,6,345,131,2,3,82,0,1
9206,179,DSJ,1992-06-08 00:00:00.000,1992,6,346,132,2,3,95,0,1
9206,180,DSJ,1992-06-09 00:00:00.000,1992,6,347,133,2,3,164,0,1
9206,182,DSJ,1992-06-09 00:00:00.000,1992,6,348,134,2,3,475,0,1
9206,184,DSJ,1992-06-09 00:00:00.000,1992,6,359,152,2,3,118,0,1
9206,185,DSJ,1992-06-09 00:00:00.000,1992,6,360,154,2,3,1243,0,1
9206,186,DSJ,1992-06-10 00:00:00.000,1992,6,361,156,2,3,91,0,1
9206,187,DSJ,1992-06-10 00:00:00.000,1992,6,362,160,2,3,91,0,1
9206,188,DSJ,1992-06-10 00:00:00.000,1992,6,363,162,2,3,1463,0,1
9206,190,DSJ,1992-06-10 00:00:00.000,1992,6,374,170,2,3,182,0,1
9206,192,DSJ,1992-06-10 00:00:00.000,1992,6,375,168,2,3,128,0,1
9206,193,DSJ,1992-06-11 00:00:00.000,1992,6,376,167,2,3,91,0,1
9206,194,DSJ,1992-06-11 00:00:00.000,1992,6,376,167,2,3,91,0,1
9206,195,DSJ,1992-06-11 00:00:00.000,1992,6,377,166,2,3,73,0,1
9206,196,DSJ,1992-06-11 00:00:00.000,1992,6,378,165,1,3,54,3,0
9206,198,DSJ,1992-06-12 00:00:00.000,1992,6,384,137,1,3,54,0,1
9206,200,DSJ,1992-06-13 00:00:00.000,1992,6,386,139,1,3,54,0,1
9206,900,DSJ,1992-05-16 20:18:00.000,1992,5,82,165,NULL,NULL,52,3,0
9206,901,DSJ,1992-05-17 19:35:00.000,1992,5,92,143,NULL,NULL,55,3,0
9206,902,DSJ,1992-05-18 02:57:00.000,1992,5,96,137,NULL,NULL,55,3,0
9206,904,DSJ,1992-05-24 20:53:00.000,1992,5,190,166,NULL,NULL,76,3,0
9206,905,DSJ,1992-05-25 21:36:00.000,1992,5,198,143,NULL,NULL,58,3,0
9206,906,DSJ,1992-06-13 02:16:00.000,1992,6,387,141,NULL,NULL,38,3,0
9206,907,DSJ,1992-06-13 03:45:00.000,1992,6,388,143,NULL,NULL,51,3,0
9307,1,DSJ,1993-05-13 00:00:00.000,1993,5,7,119,2,1,91,2,1
9307,2,DSJ,1993-05-13 00:00:00.000,1993,5,8,114,2,1,73,0,1
9307,3,DSJ,1993-05-13 00:00:00.000,1993,5,9,116,2,1,237,0,1
9307,4,DSJ,1993-05-14 00:00:00.000,1993,5,10,115,2,1,91,0,1
9307,5,DSJ,1993-05-14 00:00:00.000,1993,5,11,111,1,1,36,0,1
9307,6,DSJ,1993-05-14 00:00:00.000,1993,5,12,112,2,1,73,0,1
9307,9,DSJ,1993-05-14 00:00:00.000,1993,5,24,110,2,1,2322,0,1
9307,11,DSJ,1993-05-15 00:00:00.000,1993,5,25,109,2,1,530,0,1
9307,12,DSJ,1993-05-15 00:00:00.000,1993,5,26,113,2,1,914,0,1
9307,13,DSJ,1993-05-15 00:00:00.000,1993,5,27,117,2,1,1920,0,1
9307,14,DSJ,1993-05-15 00:00:00.000,1993,5,28,118,2,1,768,2,1
9307,15,DSJ,1993-05-15 00:00:00.000,1993,5,39,126,2,1,402,0,1
9307,17,DSJ,1993-05-15 00:00:00.000,1993,5,40,125,2,1,457,0,1
9307,19,DSJ,1993-05-16 00:00:00.000,1993,5,41,124,2,1,128,0,1
9307,20,DSJ,1993-05-16 00:00:00.000,1993,5,42,123,2,1,82,0,1
9307,21,DSJ,1993-05-16 00:00:00.000,1993,5,43,122,1,1,42,0,1
9307,22,DSJ,1993-05-16 00:00:00.000,1993,5,55,130,1,1,45,1,0
9307,23,DSJ,1993-05-16 00:00:00.000,1993,5,56,131,2,1,82,0,1
9307,24,DSJ,1993-05-16 00:00:00.000,1993,5,57,132,2,1,95,0,1
9307,26,DSJ,1993-05-17 00:00:00.000,1993,5,58,133,2,1,164,0,1
9307,28,DSJ,1993-05-17 00:00:00.000,1993,5,59,134,2,1,548,0,1
9307,29,DSJ,1993-05-17 00:00:00.000,1993,5,69,152,2,1,118,0,1
9307,30,DSJ,1993-05-17 00:00:00.000,1993,5,70,154,2,1,1243,0,1
9307,31,DSJ,1993-05-18 00:00:00.000,1993,5,71,156,2,1,91,0,1
9307,32,DSJ,1993-05-18 00:00:00.000,1993,5,72,160,2,1,91,0,1
9307,33,DSJ,1993-05-18 00:00:00.000,1993,5,73,162,2,1,1463,0,1
9307,35,DSJ,1993-05-18 00:00:00.000,1993,5,84,170,2,1,182,0,1
9307,38,DSJ,1993-05-18 00:00:00.000,1993,5,85,168,2,1,128,0,1
9307,39,DSJ,1993-05-19 00:00:00.000,1993,5,86,167,2,1,91,0,1
9307,40,DSJ,1993-05-19 00:00:00.000,1993,5,87,166,2,1,73,0,1
9307,41,DSJ,1993-05-19 00:00:00.000,1993,5,88,165,1,1,54,0,1
9307,42,DSJ,1993-05-19 00:00:00.000,1993,5,91,143,1,1,51,3,0
9307,43,DSJ,1993-05-20 00:00:00.000,1993,5,93,141,1,1,40,1,0
9307,44,DSJ,1993-05-20 00:00:00.000,1993,5,94,139,1,1,54,1,0
9307,45,DSJ,1993-05-20 00:00:00.000,1993,5,95,138,1,1,54,3,0
9307,46,DSJ,1993-05-20 00:00:00.000,1993,5,96,137,1,1,45,3,0
9307,56,DSJ,1993-05-21 00:00:00.000,1993,5,109,119,2,2,91,0,1
9307,57,DSJ,1993-05-21 00:00:00.000,1993,5,110,114,2,2,73,0,1
9307,58,DSJ,1993-05-21 00:00:00.000,1993,5,111,116,2,2,237,0,1
9307,59,DSJ,1993-05-22 00:00:00.000,1993,5,112,115,2,2,91,0,1
9307,60,DSJ,1993-05-22 00:00:00.000,1993,5,113,111,1,2,36,0,1
9307,61,DSJ,1993-05-22 00:00:00.000,1993,5,114,112,2,2,73,0,1
9307,64,DSJ,1993-05-22 00:00:00.000,1993,5,126,110,2,2,2322,0,1
9307,66,DSJ,1993-05-23 00:00:00.000,1993,5,127,109,2,2,530,0,1
9307,67,DSJ,1993-05-23 00:00:00.000,1993,5,128,113,2,2,914,0,1
9307,68,DSJ,1993-05-23 00:00:00.000,1993,5,129,117,2,2,1920,0,1
9307,69,DSJ,1993-05-23 00:00:00.000,1993,5,130,118,2,2,914,0,1
9307,70,DSJ,1993-05-23 00:00:00.000,1993,5,141,126,2,2,402,0,1
9307,71,DSJ,1993-05-24 00:00:00.000,1993,5,142,125,2,2,457,0,1
9307,72,DSJ,1993-05-24 00:00:00.000,1993,5,143,124,2,2,128,0,1
9307,73,DSJ,1993-05-24 00:00:00.000,1993,5,144,123,2,2,82,0,1
9307,74,DSJ,1993-05-24 00:00:00.000,1993,5,145,122,1,2,36,0,1
9307,75,DSJ,1993-05-24 00:00:00.000,1993,5,156,130,1,2,45,0,1
9307,76,DSJ,1993-05-24 00:00:00.000,1993,5,157,131,2,2,82,0,1
9307,77,DSJ,1993-05-24 00:00:00.000,1993,5,158,132,2,2,95,0,1
9307,79,DSJ,1993-05-25 00:00:00.000,1993,5,159,133,2,2,164,0,1
9307,81,DSJ,1993-05-25 00:00:00.000,1993,5,160,134,2,2,548,0,1
9307,82,DSJ,1993-05-25 00:00:00.000,1993,5,170,152,2,2,118,0,1
9307,83,DSJ,1993-05-25 00:00:00.000,1993,5,171,154,2,2,1243,0,1
9307,84,DSJ,1993-05-26 00:00:00.000,1993,5,172,156,2,2,91,0,1
9307,85,DSJ,1993-05-26 00:00:00.000,1993,5,173,160,2,2,91,0,1
9307,86,DSJ,1993-05-26 00:00:00.000,1993,5,174,162,2,2,1463,0,1
9307,87,DSJ,1993-05-26 00:00:00.000,1993,5,185,170,2,2,182,0,1
9307,90,DSJ,1993-05-26 00:00:00.000,1993,5,186,168,2,2,128,0,1
9307,91,DSJ,1993-05-27 00:00:00.000,1993,5,187,167,2,2,91,0,1
9307,92,DSJ,1993-05-27 00:00:00.000,1993,5,188,166,2,2,73,0,1
9307,93,DSJ,1993-05-27 00:00:00.000,1993,5,189,165,1,2,54,0,1
9307,94,DSJ,1993-05-27 00:00:00.000,1993,5,195,143,1,2,51,1,0
9307,95,DSJ,1993-05-27 00:00:00.000,1993,5,196,141,1,2,40,1,0
9307,96,DSJ,1993-05-28 00:00:00.000,1993,5,197,139,1,2,54,3,0
9307,97,DSJ,1993-05-28 00:00:00.000,1993,5,198,138,1,2,54,0,1
9307,98,DSJ,1993-05-28 00:00:00.000,1993,5,199,137,1,2,54,0,1
9307,132,DSJ,1993-06-03 00:00:00.000,1993,6,249,119,2,3,91,0,1
9307,133,DSJ,1993-06-03 00:00:00.000,1993,6,250,114,2,3,73,0,1
9307,134,DSJ,1993-06-04 00:00:00.000,1993,6,251,116,2,3,237,0,1
9307,135,DSJ,1993-06-04 00:00:00.000,1993,6,252,115,2,3,91,0,1
9307,136,DSJ,1993-06-04 00:00:00.000,1993,6,253,111,1,3,36,0,1
9307,137,DSJ,1993-06-04 00:00:00.000,1993,6,254,112,2,3,73,0,1
9307,140,DSJ,1993-06-04 00:00:00.000,1993,6,266,110,2,3,2322,0,1
9307,142,DSJ,1993-06-05 00:00:00.000,1993,6,267,109,2,3,530,0,1
9307,143,DSJ,1993-06-05 00:00:00.000,1993,6,268,113,2,3,914,0,1
9307,144,DSJ,1993-06-05 00:00:00.000,1993,6,269,117,2,3,1920,0,1
9307,145,DSJ,1993-06-05 00:00:00.000,1993,6,280,126,2,3,402,0,1
9307,147,DSJ,1993-06-05 00:00:00.000,1993,6,281,125,2,3,457,0,1
9307,149,DSJ,1993-06-06 00:00:00.000,1993,6,282,124,2,3,128,0,1
9307,150,DSJ,1993-06-06 00:00:00.000,1993,6,291,134,2,3,548,0,1
9307,152,DSJ,1993-06-06 00:00:00.000,1993,6,292,133,2,3,164,0,1
9307,153,DSJ,1993-06-07 00:00:00.000,1993,6,293,132,2,3,95,0,1
9307,154,DSJ,1993-06-07 00:00:00.000,1993,6,294,131,2,3,82,0,1
9307,155,DSJ,1993-06-07 00:00:00.000,1993,6,295,130,1,3,45,0,1
9307,156,DSJ,1993-06-07 00:00:00.000,1993,6,305,152,2,3,118,0,1
9307,157,DSJ,1993-06-07 00:00:00.000,1993,6,306,154,2,3,1133,0,1
9307,158,DSJ,1993-06-08 00:00:00.000,1993,6,307,156,2,3,91,0,1
9307,159,DSJ,1993-06-08 00:00:00.000,1993,6,308,NULL,2,3,82,1,0
9307,160,DSJ,1993-06-09 00:00:00.000,1993,6,309,143,1,3,51,0,1
9307,161,DSJ,1993-06-09 00:00:00.000,1993,6,311,141,1,3,40,0,1
9307,162,DSJ,1993-06-10 00:00:00.000,1993,6,312,139,1,3,54,0,1
9307,163,DSJ,1993-06-10 00:00:00.000,1993,6,312,139,1,3,54,0,1
9307,164,DSJ,1993-06-10 00:00:00.000,1993,6,313,138,1,3,54,0,1
9307,165,DSJ,1993-06-10 00:00:00.000,1993,6,314,137,1,3,54,0,1
9307,166,DSJ,1993-06-11 00:00:00.000,1993,6,319,118,2,3,914,0,1
9307,167,DSJ,1993-06-12 00:00:00.000,1993,6,320,123,2,3,84,0,1
9307,168,DSJ,1993-06-12 00:00:00.000,1993,6,321,122,1,3,42,0,1
9307,169,DSJ,1993-06-13 00:00:00.000,1993,6,322,168,2,3,128,0,1
9307,170,DSJ,1993-06-13 00:00:00.000,1993,6,323,167,2,3,91,0,1
9307,171,DSJ,1993-06-13 00:00:00.000,1993,6,324,166,2,3,73,0,1
9406,1,DSJ,1994-05-18 00:00:00.000,1994,5,1,118,2,1,1005,0,1
9406,2,DSJ,1994-05-19 00:00:00.000,1994,5,2,117,2,1,1775,0,1
9406,3,DSJ,1994-05-19 00:00:00.000,1994,5,3,113,2,1,747,2,1
9406,4,DSJ,1994-05-19 00:00:00.000,1994,5,4,109,2,1,627,0,1
9406,5,DSJ,1994-05-19 00:00:00.000,1994,5,5,110,2,1,2331,0,1
9406,6,DSJ,1994-05-20 00:00:00.000,1994,5,15,112,2,1,84,0,1
9406,7,DSJ,1994-05-20 00:00:00.000,1994,5,16,115,2,1,91,0,1
9406,8,DSJ,1994-05-20 00:00:00.000,1994,5,17,116,2,1,213,0,1
9406,9,DSJ,1994-05-20 00:00:00.000,1994,5,18,119,2,1,76,0,1
9406,10,DSJ,1994-05-20 00:00:00.000,1994,5,28,122,1,1,45,0,1
9406,11,DSJ,1994-05-20 00:00:00.000,1994,5,29,123,2,1,87,0,1
9406,12,DSJ,1994-05-20 00:00:00.000,1994,5,30,124,2,1,179,0,1
9406,14,DSJ,1994-05-21 00:00:00.000,1994,5,31,125,2,1,320,0,1
9406,16,DSJ,1994-05-21 00:00:00.000,1994,5,32,126,2,1,484,0,1
9406,22,DSJ,1994-05-21 00:00:00.000,1994,5,44,130,1,1,60,0,1
9406,23,DSJ,1994-05-21 00:00:00.000,1994,5,45,131,2,1,85,0,1
9406,24,DSJ,1994-05-21 00:00:00.000,1994,5,46,132,2,1,96,0,1
9406,26,DSJ,1994-05-22 00:00:00.000,1994,5,47,133,2,1,177,0,1
9406,28,DSJ,1994-05-22 00:00:00.000,1994,5,48,134,2,1,521,0,1
9406,29,DSJ,1994-05-22 00:00:00.000,1994,5,57,152,2,1,106,0,1
9406,30,DSJ,1994-05-22 00:00:00.000,1994,5,58,154,2,1,1234,0,1
9406,31,DSJ,1994-05-23 00:00:00.000,1994,5,59,156,2,1,100,0,1
9406,32,DSJ,1994-05-23 00:00:00.000,1994,5,60,160,2,1,96,0,1
9406,34,DSJ,1994-05-23 00:00:00.000,1994,5,70,170,2,1,181,0,1
9406,35,DSJ,1994-05-24 00:00:00.000,1994,5,71,143,1,1,53,0,1
9406,36,DSJ,1994-05-24 00:00:00.000,1994,5,73,141,1,1,38,0,1
9406,37,DSJ,1994-05-25 00:00:00.000,1994,5,74,139,1,1,54,0,1
9406,38,DSJ,1994-05-25 00:00:00.000,1994,5,75,138,1,1,56,0,1
9406,39,DSJ,1994-05-25 00:00:00.000,1994,5,76,137,1,1,51,0,1
9406,40,DSJ,1994-05-26 00:00:00.000,1994,5,99,119,2,2,96,0,1
9406,41,DSJ,1994-05-26 00:00:00.000,1994,5,100,114,2,2,87,0,1
9406,42,DSJ,1994-05-27 00:00:00.000,1994,5,101,116,2,2,219,0,1
9406,43,DSJ,1994-05-27 00:00:00.000,1994,5,102,115,2,2,85,0,1
9406,44,DSJ,1994-05-27 00:00:00.000,1994,5,103,111,1,2,42,0,1
9406,45,DSJ,1994-05-27 00:00:00.000,1994,5,104,112,2,2,82,0,1
9406,48,DSJ,1994-05-27 00:00:00.000,1994,5,115,110,2,2,2331,0,1
9406,50,DSJ,1994-05-28 00:00:00.000,1994,5,116,109,2,2,577,0,1
9406,51,DSJ,1994-05-28 00:00:00.000,1994,5,117,113,2,2,758,0,1
9406,52,DSJ,1994-05-28 00:00:00.000,1994,5,118,117,2,2,1920,0,1
9406,53,DSJ,1994-05-28 00:00:00.000,1994,5,119,118,2,2,1305,0,1
9406,54,DSJ,1994-05-28 00:00:00.000,1994,5,129,122,1,2,47,0,1
9406,55,DSJ,1994-05-28 00:00:00.000,1994,5,130,123,2,2,89,0,1
9406,56,DSJ,1994-05-29 00:00:00.000,1994,5,131,124,2,2,173,0,1
9406,58,DSJ,1994-05-29 00:00:00.000,1994,5,132,125,2,2,415,0,1
9406,60,DSJ,1994-05-29 00:00:00.000,1994,5,133,126,2,2,479,0,1
9406,62,DSJ,1994-05-29 00:00:00.000,1994,5,144,130,1,2,56,3,0
9406,63,DSJ,1994-05-29 00:00:00.000,1994,5,145,131,2,2,84,0,1
9406,64,DSJ,1994-05-29 00:00:00.000,1994,5,146,132,2,2,96,0,1
9406,66,DSJ,1994-05-30 00:00:00.000,1994,5,147,133,2,2,175,0,1
9406,67,DSJ,1994-05-30 00:00:00.000,1994,5,148,134,2,2,512,0,1
9406,68,DSJ,1994-05-30 00:00:00.000,1994,5,157,152,2,2,106,0,1
9406,69,DSJ,1994-05-30 00:00:00.000,1994,5,158,154,2,2,1362,0,1
9406,70,DSJ,1994-05-31 00:00:00.000,1994,5,159,156,2,2,65,0,1
9406,71,DSJ,1994-05-31 00:00:00.000,1994,5,160,160,2,2,102,0,1
9406,72,DSJ,1994-05-31 00:00:00.000,1994,5,161,162,2,2,1417,0,1
9406,75,DSJ,1994-05-31 00:00:00.000,1994,5,172,170,2,2,160,0,1
9406,77,DSJ,1994-05-31 00:00:00.000,1994,5,173,168,2,2,118,0,1
9406,78,DSJ,1994-06-01 00:00:00.000,1994,6,174,167,2,2,87,0,1
9406,79,DSJ,1994-06-01 00:00:00.000,1994,6,175,166,2,2,73,0,1
9406,80,DSJ,1994-06-01 00:00:00.000,1994,6,176,165,1,2,53,0,1
9406,81,DSJ,1994-06-01 00:00:00.000,1994,6,179,143,1,2,51,0,1
9406,82,DSJ,1994-06-01 00:00:00.000,1994,6,181,141,1,2,36,3,0
9406,83,DSJ,1994-06-02 00:00:00.000,1994,6,182,139,1,2,54,0,1
9406,84,DSJ,1994-06-02 00:00:00.000,1994,6,183,138,1,2,56,0,1
9406,85,DSJ,1994-06-02 00:00:00.000,1994,6,184,137,1,2,51,3,0
9406,104,DSJ,1994-06-11 00:00:00.000,1994,6,217,119,2,3,107,0,1
9406,105,DSJ,1994-06-11 00:00:00.000,1994,6,218,114,2,3,85,0,1
9406,106,DSJ,1994-06-12 00:00:00.000,1994,6,219,116,2,3,236,0,1
9406,107,DSJ,1994-06-12 00:00:00.000,1994,6,220,115,2,3,85,0,1
9406,108,DSJ,1994-06-12 00:00:00.000,1994,6,221,111,1,3,40,0,1
9406,109,DSJ,1994-06-12 00:00:00.000,1994,6,222,112,2,3,85,0,1
9406,112,DSJ,1994-06-12 00:00:00.000,1994,6,233,110,2,3,2057,0,1
9406,114,DSJ,1994-06-12 00:00:00.000,1994,6,234,109,2,3,643,0,1
9406,115,DSJ,1994-06-13 00:00:00.000,1994,6,235,113,2,3,1111,0,1
9406,116,DSJ,1994-06-13 00:00:00.000,1994,6,236,117,2,3,1901,0,1
9406,117,DSJ,1994-06-13 00:00:00.000,1994,6,237,118,2,3,950,0,1
9406,118,DSJ,1994-06-13 00:00:00.000,1994,6,247,122,1,3,51,0,1
9406,119,DSJ,1994-06-13 00:00:00.000,1994,6,248,123,2,3,87,0,1
9406,120,DSJ,1994-06-14 00:00:00.000,1994,6,249,124,2,3,187,0,1
9406,122,DSJ,1994-06-14 00:00:00.000,1994,6,250,125,2,3,256,0,1
9406,123,DSJ,1994-06-14 00:00:00.000,1994,6,251,126,2,3,495,0,1
9406,125,DSJ,1994-06-15 00:00:00.000,1994,6,261,131,2,3,87,0,1
9406,126,DSJ,1994-06-15 00:00:00.000,1994,6,262,132,2,3,98,0,1
9406,128,DSJ,1994-06-15 00:00:00.000,1994,6,270,162,2,3,1249,0,1
9406,129,DSJ,1994-06-15 00:00:00.000,1994,6,271,160,2,3,102,0,1
9406,130,DSJ,1994-06-16 00:00:00.000,1994,6,272,156,2,3,80,0,1
9406,131,DSJ,1994-06-16 00:00:00.000,1994,6,273,154,2,3,1298,2,1
9406,132,DSJ,1994-06-16 00:00:00.000,1994,6,274,152,2,3,100,0,1
9406,134,DSJ,1994-06-16 00:00:00.000,1994,6,277,170,2,3,164,0,1
9406,136,DSJ,1994-06-17 00:00:00.000,1994,6,278,168,2,3,118,0,1
9406,137,DSJ,1994-06-17 00:00:00.000,1994,6,279,167,2,3,89,0,1
9406,138,DSJ,1994-06-17 00:00:00.000,1994,6,280,166,2,3,73,0,1
9406,139,DSJ,1994-06-17 00:00:00.000,1994,6,281,165,1,3,65,0,1
9406,140,DSJ,1994-06-17 00:00:00.000,1994,6,290,143,1,3,51,0,1
9406,141,DSJ,1994-06-17 00:00:00.000,1994,6,292,141,1,3,36,0,1
9406,142,DSJ,1994-06-18 00:00:00.000,1994,6,293,139,1,3,54,0,1
9406,143,DSJ,1994-06-18 00:00:00.000,1994,6,294,138,1,3,54,0,1
9406,144,DSJ,1994-06-18 00:00:00.000,1994,6,295,137,1,3,53,0,1
9506,1,DSJ,1995-05-17 00:00:00.000,1995,5,1,119,2,1,85,0,1
9506,2,DSJ,1995-05-18 00:00:00.000,1995,5,2,114,2,1,82,0,1
9506,3,DSJ,1995-05-18 00:00:00.000,1995,5,3,116,2,1,128,0,1
9506,4,DSJ,1995-05-18 00:00:00.000,1995,5,4,115,2,1,84,0,1
9506,5,DSJ,1995-05-18 00:00:00.000,1995,5,5,111,1,1,47,0,1
9506,6,DSJ,1995-05-18 00:00:00.000,1995,5,6,112,2,1,85,0,1
9506,7,DSJ,1995-05-18 00:00:00.000,1995,5,17,110,1,1,2322,2,0
9506,8,DSJ,1995-05-18 00:00:00.000,1995,5,17,110,2,1,2322,0,1
9506,10,DSJ,1995-05-19 00:00:00.000,1995,5,18,109,2,1,621,0,1
9506,11,DSJ,1995-05-19 00:00:00.000,1995,5,19,113,2,1,1133,0,1
9506,12,DSJ,1995-05-19 00:00:00.000,1995,5,20,117,2,1,1828,0,1
9506,13,DSJ,1995-05-19 00:00:00.000,1995,5,21,118,2,1,914,0,1
9506,14,DSJ,1995-05-19 00:00:00.000,1995,5,31,126,2,1,433,0,1
9506,16,DSJ,1995-05-19 00:00:00.000,1995,5,32,125,2,1,199,0,1
